"","iyear","provstate","city","latitude","longitude","attacktype1_txt"
"6961",2008,"Narino","Tibu",8.637278,-72.737852,"Bombing/Explosion"
"6962",2008,"La Guajira","Riohacha",11.544088,-72.90688,"Bombing/Explosion"
"6963",2008,"Huila","Betania",2.331277,-75.716054,"Unknown"
"6964",2008,"Huila","Neiva",2.998638,-75.30562,"Bombing/Explosion"
"6965",2008,"Cauca","Pedregal",1.806147,-76.978708,"Bombing/Explosion"
"6966",2008,"Narino","Puerres",0.884572,-77.503387,"Bombing/Explosion"
"6967",2008,"Narino","Ricaurte district",1.210589,-77.993327,"Bombing/Explosion"
"6968",2008,"Huila","Neiva",2.93303,-75.285828,"Bombing/Explosion"
"6969",2008,"Huila","Neiva",2.93303,-75.285828,"Bombing/Explosion"
"6970",2008,"Antioquia","Apartado",7.882318,-76.630626,"Unknown"
"6971",2008,"La Guajira","El Cerrejon",11.033333,-72.65,"Bombing/Explosion"
"6972",2008,"La Guajira","Maicao",11.377761,-72.238892,"Bombing/Explosion"
"6973",2008,"La Guajira","Barrancas",10.95667,-72.78887,"Bombing/Explosion"
"6974",2008,"La Guajira","Maicao",11.377761,-72.238892,"Bombing/Explosion"
"6975",2008,"La Guajira","Dibulla district",11.272246,-73.309852,"Bombing/Explosion"
"6976",2008,"Tolima","Chaparral district",3.7246,-75.4841,"Facility/Infrastructure Attack"
"6977",2008,"Cauca","El Patia",2.148251,-77.079591,"Bombing/Explosion"
"6978",2008,"Valle del Cauca","Buenaventura",3.88182,-77.07042,"Armed Assault"
"6979",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6980",2008,"Tolima","Alvarado",4.56933,-74.95296,"Bombing/Explosion"
"6981",2008,"Valle del Cauca","Buenaventura",3.88182,-77.07042,"Bombing/Explosion"
"6982",2008,"Tolima","Planadas",3.194857,-75.645906,"Assassination"
"6983",2008,"Choco","Tado",5.26541,-76.55651,"Facility/Infrastructure Attack"
"6984",2008,"Norte de Santander","Tibu",8.637278,-72.737852,"Facility/Infrastructure Attack"
"6985",2008,"Tolima","San Antonio",3.91272,-75.47591,"Bombing/Explosion"
"6986",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6987",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"6988",2008,"Antioquia","Granada",6.1429,-75.18417,"Bombing/Explosion"
"6989",2008,"Antioquia","Granada",6.1429,-75.18417,"Bombing/Explosion"
"6990",2008,"Caqueta","Cartagena del Chaira",1.334366,-74.841392,"Assassination"
"6991",2008,"Sucre","Ovejas",9.52358,-75.23069,"Bombing/Explosion"
"6992",2008,"Norte de Santander","Tibu",8.63781,-72.73464,"Bombing/Explosion"
"6993",2008,"Tolima","Ibague",4.43891,-75.23223,"Bombing/Explosion"
"6994",2008,"Risaralda","Belen de Umbria district",5.20115,-75.868,"Facility/Infrastructure Attack"
"6995",2008,"Narino","Samaniego",1.338227,-77.592617,"Bombing/Explosion"
"6996",2008,"Antioquia","Calderas",6.19878,-75.09243,"Hostage Taking (Kidnapping)"
"6997",2008,"La Guajira","Maicao",11.377761,-72.238892,"Bombing/Explosion"
"6998",2008,"Antioquia","Turbo",8.09242,-76.72738,"Armed Assault"
"6999",2008,"Norte de Santander","Teorama",8.43557,-73.28742,"Bombing/Explosion"
"7000",2008,"Choco","Quibdo",5.69224,-76.658093,"Hostage Taking (Kidnapping)"
"7001",2008,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"7002",2008,"Choco","Riosucio district",7.440534,-77.118906,"Hostage Taking (Kidnapping)"
"7003",2008,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"7004",2008,"Risaralda","Mistrato",5.295869,-75.882595,"Assassination"
"7005",2008,"Cordoba","La Apartada",8.044995,-75.334173,"Assassination"
"7006",2008,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"7007",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7008",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7009",2008,"Valle del Cauca","Cali",3.429344,-76.516037,"Hostage Taking (Kidnapping)"
"7010",2008,"Norte de Santander","Cucuta district",7.894195,-72.503885,"Bombing/Explosion"
"7011",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7012",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7013",2008,"Cauca","El Tambo district",2.43126,-76.86477,"Unknown"
"7014",2008,"Huila","Neiva",2.93303,-75.285828,"Bombing/Explosion"
"7015",2008,"Antioquia","Ituango",7.172043,-75.763873,"Bombing/Explosion"
"7016",2008,"Caqueta","El Paujil",1.57036,-75.32731,"Bombing/Explosion"
"7017",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7018",2008,"Antioquia","San Rafael",6.295346,-75.028282,"Bombing/Explosion"
"7019",2008,"Antioquia","Ciudad bolivar",5.85071,-76.02301,"Bombing/Explosion"
"7020",2008,"Huila","Pitalito",1.851988,-76.046976,"Armed Assault"
"7021",2008,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"7022",2008,"Cauca","Unknown",2.243589,-77.010385,"Bombing/Explosion"
"7023",2008,"Huila","Garzon",2.19673,-75.62909,"Bombing/Explosion"
"7024",2008,"Huila","Neiva",2.93303,-75.285828,"Bombing/Explosion"
"7025",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7026",2008,"Cundinamarca","Fomeque",4.486133,-73.895119,"Bombing/Explosion"
"7027",2008,"Bogota","Bogota",4.667128,-74.106056,"Facility/Infrastructure Attack"
"7028",2008,"Bogota","Bogota",4.667128,-74.106056,"Facility/Infrastructure Attack"
"7029",2008,"Bogota","Bogota",4.667128,-74.106056,"Facility/Infrastructure Attack"
"7030",2008,"Bogota","Bogota",4.667128,-74.106056,"Facility/Infrastructure Attack"
"7031",2008,"Bogota","Bogota",4.667128,-74.106056,"Facility/Infrastructure Attack"
"7032",2008,"Valle del Cauca","Buenaventura",3.88182,-77.07042,"Bombing/Explosion"
"7033",2008,"Arauca","La Ceiba",6.94997,-71.56666,"Bombing/Explosion"
"7034",2008,"Caqueta","El Paujil",1.57036,-75.32731,"Bombing/Explosion"
"7035",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7036",2008,"Narino","Tumaco",1.807411,-78.763753,"Facility/Infrastructure Attack"
"7037",2008,"Caldas","Rio Sucio",5.420595,-75.702686,"Armed Assault"
"7038",2008,"Caldas","Villamaria",5.045763,-75.512498,"Bombing/Explosion"
"7039",2008,"Cauca","Jambalo",2.85,-76.316667,"Armed Assault"
"7040",2008,"Cauca","Toribio",2.95485,-76.26825,"Armed Assault"
"7041",2008,"Huila","Neiva",2.998638,-75.30562,"Bombing/Explosion"
"7042",2008,"Huila","Neiva",2.998638,-75.30562,"Bombing/Explosion"
"7043",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7044",2008,"Huila","Neiva",2.998638,-75.30562,"Bombing/Explosion"
"7045",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7046",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7047",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7048",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7049",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7050",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7051",2008,"Bogota","Bogota",4.667128,-74.106056,"Facility/Infrastructure Attack"
"7052",2008,"Choco","Medio Atrato",6.00283,-76.78047,"Assassination"
"7053",2008,"Cordoba","Planeta Rica",8.408869,-75.581913,"Bombing/Explosion"
"7054",2008,"Caqueta","Florencia",1.61456,-75.6053,"Bombing/Explosion"
"7055",2008,"Norte de Santander","Tibu",8.637278,-72.737852,"Bombing/Explosion"
"7056",2008,"Antioquia","Taraza",7.579405,-75.400101,"Armed Assault"
"7057",2008,"Norte de Santander","Tibu",8.637278,-72.737852,"Bombing/Explosion"
"7058",2008,"Cundinamarca","Sumapaz",3.866667,-74.416667,"Assassination"
"7059",2008,"Bolivar","Arenal",8.45917,-73.94093,"Armed Assault"
"7060",2008,"Arauca","Unknown",6.547306,-71.002231,"Hostage Taking (Kidnapping)"
"7061",2008,"Norte de Santander","Toledo district",7.30986,-72.48288,"Hostage Taking (Kidnapping)"
"7062",2008,"Arauca","Arauca",7.07962,-70.757051,"Bombing/Explosion"
"7063",2008,"Arauca","Saravena",6.95284,-71.87514,"Bombing/Explosion"
"7064",2008,"Antioquia","Chigorodo",7.6676,-76.6803,"Assassination"
"7065",2008,"Cauca","Jambalo district",2.85,-76.316667,"Hostage Taking (Kidnapping)"
"7066",2008,"Putumayo","Puerto Asis",0.49765,-76.49768,"Hostage Taking (Kidnapping)"
"7067",2008,"Putumayo","Puerto Asis",0.49765,-76.49768,"Bombing/Explosion"
"7068",2008,"Huila","Algeciras",2.524168,-75.316146,"Assassination"
"7069",2008,"Narino","El Diviso",1.36673,-78.233346,"Assassination"
"7070",2008,"Arauca","Fortul",6.792231,-71.775544,"Bombing/Explosion"
"7071",2008,"Guaviare","San Jose del Guaviare district",2.56855,-72.64184,"Bombing/Explosion"
"7072",2008,"La Guajira","Maicao",11.377761,-72.238892,"Unknown"
"7073",2008,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"7074",2008,"Cordoba","Tierralta",8.173611,-76.059167,"Bombing/Explosion"
"7075",2008,"Antioquia","San Rafael",6.295346,-75.028282,"Bombing/Explosion"
"7076",2008,"Meta","Cubarral",3.794155,-73.840728,"Hostage Taking (Kidnapping)"
"7077",2008,"Putumayo","Campo Alegre",0.42529,-76.90507,"Bombing/Explosion"
"7078",2008,"Caqueta","Solano",0.69905,-75.25521,"Bombing/Explosion"
"7079",2008,"Arauca","Unknown",6.547306,-71.002231,"Armed Assault"
"7080",2008,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7081",2009,"Bogota","Bogota",4.667128,-74.106056,"Facility/Infrastructure Attack"
"7082",2009,"Norte de Santander","Unknown",7.946283,-72.898807,"Facility/Infrastructure Attack"
"7083",2009,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"7084",2009,"Huila","Neiva",2.925561,-75.290777,"Bombing/Explosion"
"7085",2009,"Huila","Neiva",2.925561,-75.290777,"Bombing/Explosion"
"7086",2009,"Tolima","Roncesvalles",4.010004,-75.603807,"Armed Assault"
"7087",2009,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7088",2009,"Narino","Barbacoas district",1.67155,-78.14099,"Hostage Taking (Kidnapping)"
"7089",2009,"Narino","Barbacoas district",1.67155,-78.14099,"Hostage Taking (Kidnapping)"
"7090",2009,"Tolima","Venadillo",4.71854,-74.92843,"Hostage Taking (Kidnapping)"
"7091",2009,"Cauca","Florencia",1.683056,-77.073056,"Armed Assault"
"7092",2009,"Narino","Ricaurte district",1.210589,-77.993327,"Armed Assault"
"7093",2009,"Santander","Barrancabermeja",7.060051,-73.853115,"Armed Assault"
"7094",2009,"Norte de Santander","Cucuta district",7.894195,-72.503885,"Facility/Infrastructure Attack"
"7095",2009,"Boyaca","Pajarito",5.29307,-72.70293,"Armed Assault"
"7096",2009,"Risaralda","Pereira",4.814278,-75.694558,"Bombing/Explosion"
"7097",2009,"Narino","Tumaco",1.807411,-78.763753,"Bombing/Explosion"
"7098",2009,"Cauca","Popayan",2.44186,-76.60617,"Hostage Taking (Kidnapping)"
"7099",2009,"Huila","Neiva",2.93303,-75.285828,"Bombing/Explosion"
"7100",2009,"Meta","Villavicencio",4.15127,-73.63872,"Bombing/Explosion"
"7101",2009,"Caqueta","Unknown",0.869892,-73.841906,"Facility/Infrastructure Attack"
"7102",2009,"Cauca","Popayan",2.44186,-76.60617,"Armed Assault"
"7103",2009,"Norte de Santander","Tibu",8.637278,-72.737852,"Facility/Infrastructure Attack"
"7104",2009,"Cauca","Toribio district",2.95485,-76.26825,"Bombing/Explosion"
"7105",2009,"Guaviare","El Retorno",2.33056,-72.6278,"Facility/Infrastructure Attack"
"7106",2009,"Narino","Ipiales",0.823757,-77.634908,"Bombing/Explosion"
"7107",2009,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"7108",2009,"Narino","Pasto",1.207787,-77.2772,"Bombing/Explosion"
"7109",2009,"Antioquia","San Jose de Apartado",7.860013,-76.590619,"Bombing/Explosion"
"7110",2009,"Choco","Quibdo",5.69224,-76.658093,"Bombing/Explosion"
"7111",2009,"Valle del Cauca","Tulua",4.085809,-76.197188,"Armed Assault"
"7112",2009,"Choco","Quibdo",5.69224,-76.658093,"Bombing/Explosion"
"7113",2009,"Cauca","Piendamo",2.63874,-76.52915,"Bombing/Explosion"
"7114",2009,"Cesar","San Martin district",8.00281,-73.51174,"Armed Assault"
"7115",2009,"Arauca","Saravena",6.95284,-71.87514,"Armed Assault"
"7116",2009,"Tolima","Planadas",3.194857,-75.645906,"Armed Assault"
"7117",2009,"Antioquia","Caceres",7.57649,-75.350334,"Bombing/Explosion"
"7118",2009,"Huila","Neiva",2.998638,-75.30562,"Bombing/Explosion"
"7119",2009,"Choco","Quibdo",5.69224,-76.658093,"Bombing/Explosion"
"7120",2009,"Atlantico","Sabanalarga",10.63213,-74.92172,"Armed Assault"
"7121",2009,"Antioquia","Yondo",7.007022,-73.909401,"Armed Assault"
"7122",2009,"Tolima","Ibague",4.43891,-75.23223,"Armed Assault"
"7123",2009,"Choco","Quibdo",5.69224,-76.658093,"Bombing/Explosion"
"7124",2009,"Narino","Puerres",0.884572,-77.503387,"Bombing/Explosion"
"7125",2009,"La Guajira","San Juan de Cesar",10.77259,-73.00454,"Armed Assault"
"7126",2009,"Valle del Cauca","Tulua",4.085809,-76.197188,"Bombing/Explosion"
"7127",2009,"Narino","Samaniego",1.338227,-77.592617,"Bombing/Explosion"
"7128",2009,"Cauca","La Palma",2.600127,-75.937222,"Hijacking"
"7129",2009,"Cundinamarca","Guayabal de Siquima",4.87737,-74.46776,"Bombing/Explosion"
"7130",2009,"Cauca","Guachene",3.133333,-76.3925,"Facility/Infrastructure Attack"
"7131",2009,"Huila","Neiva",2.998638,-75.30562,"Bombing/Explosion"
"7132",2009,"Arauca","Arauquita",7.027345,-71.428555,"Bombing/Explosion"
"7133",2009,"Huila","Neiva",2.93303,-75.285828,"Bombing/Explosion"
"7134",2009,"Huila","Neiva",2.93303,-75.285828,"Bombing/Explosion"
"7135",2009,"Pichincha","Quito",-0.211188,-78.522629,"Bombing/Explosion"
"7136",2009,"Huila","Garzon",2.19673,-75.62909,"Hostage Taking (Kidnapping)"
"7137",2009,"Putumayo","Puerto Asis",0.49765,-76.49768,"Facility/Infrastructure Attack"
"7138",2009,"Putumayo","Villagarzon district",1.03033,-76.61475,"Facility/Infrastructure Attack"
"7139",2009,"Narino","Puerres",0.884572,-77.503387,"Bombing/Explosion"
"7140",2009,"Choco","Quibdo",5.69224,-76.658093,"Bombing/Explosion"
"7141",2009,"Huila","Algeciras district",2.524168,-75.316146,"Bombing/Explosion"
"7142",2009,"Tolima","Ibague",4.43891,-75.23223,"Bombing/Explosion"
"7143",2009,"Cauca","Jambalo",2.85,-76.316667,"Assassination"
"7144",2009,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7145",2009,"Tolima","Chaparral district",3.7246,-75.4841,"Assassination"
"7146",2009,"Guaviare","El Capricho",2.35305,-72.83189,"Bombing/Explosion"
"7147",2009,"Antioquia","Taraza",7.579405,-75.400101,"Assassination"
"7148",2009,"Norte de Santander","Tibu district",8.63781,-72.73464,"Armed Assault"
"7149",2009,"Arauca","Arauca",7.07962,-70.757051,"Bombing/Explosion"
"7150",2009,"Arauca","Arauca",7.07962,-70.757051,"Bombing/Explosion"
"7151",2009,"Antioquia","Caceres",7.57649,-75.350334,"Bombing/Explosion"
"7152",2009,"Antioquia","Taraza",7.579405,-75.400101,"Bombing/Explosion"
"7153",2009,"Cordoba","Tierralta",7.920032,-76.156695,"Assassination"
"7154",2009,"Arauca","Arauca",7.07962,-70.757051,"Bombing/Explosion"
"7155",2009,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"7156",2009,"Cauca","Santander de Quilichao",3.014194,-76.481654,"Bombing/Explosion"
"7157",2009,"Arauca","Tame",6.459591,-71.730547,"Facility/Infrastructure Attack"
"7158",2009,"Arauca","Tame",6.459591,-71.730547,"Facility/Infrastructure Attack"
"7159",2009,"Cauca","Corinto",3.179578,-76.260763,"Bombing/Explosion"
"7160",2009,"Choco","Medio San Juan",4.827542,-76.847638,"Armed Assault"
"7161",2009,"Norte de Santander","Teorama",8.436159,-73.286109,"Bombing/Explosion"
"7162",2009,"Putumayo","Santiago",1.14649,-77.003367,"Bombing/Explosion"
"7163",2009,"Choco","Jurado",7.107162,-77.762949,"Armed Assault"
"7164",2009,"Cauca","Cajibio",2.62277,-76.570532,"Facility/Infrastructure Attack"
"7165",2009,"Caqueta","Florencia",1.617291,-75.602934,"Bombing/Explosion"
"7166",2009,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"7167",2009,"Putumayo","Puerto Caicedo",0.685004,-76.604751,"Bombing/Explosion"
"7168",2009,"Narino","Pupiales",0.873444,-77.640418,"Bombing/Explosion"
"7169",2009,"Cauca","Santander de Quilichao",3.012249,-76.48227,"Bombing/Explosion"
"7170",2009,"Cordoba","Purisima",9.237331,-75.7216,"Armed Assault"
"7171",2009,"Narino","Tumaco",1.807411,-78.763753,"Armed Assault"
"7172",2009,"Huila","Isnos",1.931769,-76.215021,"Armed Assault"
"7173",2009,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"7174",2009,"Norte de Santander","El Tarra",8.053397,-73.087711,"Facility/Infrastructure Attack"
"7175",2009,"Tolima","Planadas",3.252918,-75.751198,"Bombing/Explosion"
"7176",2009,"Huila","Hobo",2.58328,-75.449375,"Armed Assault"
"7177",2009,"Norte de Santander","Tibu",8.642183,-72.734823,"Bombing/Explosion"
"7178",2009,"Narino","Tumaco",1.807411,-78.763753,"Bombing/Explosion"
"7179",2009,"Casanare","Sacama",6.099066,-72.247791,"Assassination"
"7180",2009,"Norte de Santander","Labateca",7.301376,-72.492754,"Facility/Infrastructure Attack"
"7181",2009,"Boyaca","Chita",6.187506,-72.472583,"Assassination"
"7182",2009,"La Guajira","Maicao",11.37696,-72.238339,"Bombing/Explosion"
"7183",2009,"Meta","Uribe",3.218143,-74.391476,"Bombing/Explosion"
"7184",2009,"Antioquia","Uraba",6.828487,-75.512764,"Facility/Infrastructure Attack"
"7185",2009,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"7186",2009,"Meta","El Castillo",3.563828,-73.795299,"Assassination"
"7187",2009,"Boyaca","Socota",6.041423,-72.636638,"Facility/Infrastructure Attack"
"7188",2009,"Huila","Colombia district",3.375833,-74.801389,"Hostage Taking (Kidnapping)"
"7189",2009,"Boyaca","Jerico",5.792498,-75.784921,"Facility/Infrastructure Attack"
"7190",2009,"Guaviare","Miraflores",1.335946,-71.950299,"Armed Assault"
"7191",2009,"Huila","Colombia district",3.375833,-74.801389,"Armed Assault"
"7192",2009,"Antioquia","Santa Fe de Antioquia",6.551189,-75.822754,"Bombing/Explosion"
"7193",2009,"Norte de Santander","Tibu",8.637278,-72.737852,"Facility/Infrastructure Attack"
"7194",2009,"Norte de Santander","Tibu",8.637278,-72.737852,"Bombing/Explosion"
"7195",2009,"Meta","Puerto Rico",2.938546,-73.208681,"Armed Assault"
"7196",2009,"Huila","Neiva",2.93303,-75.285828,"Bombing/Explosion"
"7197",2009,"Arauca","Arauca district",7.07962,-70.757051,"Armed Assault"
"7198",2009,"Norte de Santander","Sardinata",8.08297,-72.799591,"Hijacking"
"7199",2009,"Tolima","Planadas",3.250789,-75.749749,"Armed Assault"
"7200",2009,"Tolima","Rioblanco",3.501283,-75.833258,"Armed Assault"
"7201",2009,"Tolima","Rioblanco",3.501283,-75.833258,"Armed Assault"
"7202",2009,"Caqueta","Florencia",1.615654,-75.603322,"Bombing/Explosion"
"7203",2009,"Huila","Neiva",2.93303,-75.285828,"Bombing/Explosion"
"7204",2009,"Narino","Ricaurte",4.277408,-74.771698,"Armed Assault"
"7205",2009,"Huila","Neiva",2.93303,-75.285828,"Bombing/Explosion"
"7206",2009,"Tolima","Dolores",3.666424,-74.749173,"Facility/Infrastructure Attack"
"7207",2009,"Cauca","Toribio",2.957845,-76.267928,"Bombing/Explosion"
"7208",2009,"Tolima","Ortega",3.917687,-75.249625,"Bombing/Explosion"
"7209",2009,"Cauca","Caldono",2.791342,-76.403572,"Armed Assault"
"7210",2009,"Huila","Neiva",2.998638,-75.30562,"Bombing/Explosion"
"7211",2009,"Huila","Neiva",2.998638,-75.30562,"Bombing/Explosion"
"7212",2009,"Tolima","Prado",3.755299,-74.831935,"Assassination"
"7213",2009,"Choco","El Carmen del Darien",7.038966,-76.961927,"Bombing/Explosion"
"7214",2009,"Tolima","Ortega",3.917295,-75.249849,"Bombing/Explosion"
"7215",2009,"Cundinamarca","Sumapaz",3.866753,-74.416838,"Hijacking"
"7216",2009,"Cundinamarca","San Juan",6.447527,-75.959332,"Hijacking"
"7217",2009,"Antioquia","Caceres",7.661469,-75.330292,"Bombing/Explosion"
"7218",2009,"Cundinamarca","Cabrera",3.985581,-74.484205,"Facility/Infrastructure Attack"
"7219",2009,"Tolima","San Antonio",1.233333,-76.6,"Hostage Taking (Kidnapping)"
"7220",2010,"Putumayo","Mocoa",1.148127,-76.646288,"Facility/Infrastructure Attack"
"7221",2010,"Antioquia","Yarumal",6.963936,-75.416364,"Bombing/Explosion"
"7222",2010,"Cauca","Caloto",3.037514,-76.406527,"Bombing/Explosion"
"7223",2010,"Cauca","Santa Rosa",4.86676,-75.620683,"Facility/Infrastructure Attack"
"7224",2010,"Huila","Baraya",3.153478,-75.052659,"Bombing/Explosion"
"7225",2010,"Cauca","Popayan",2.448852,-76.605478,"Bombing/Explosion"
"7226",2010,"Cauca","Cajibio",2.634896,-76.631349,"Bombing/Explosion"
"7227",2010,"Huila","Neiva",2.93303,-75.285828,"Facility/Infrastructure Attack"
"7228",2010,"Arauca","Arauquita",7.02664,-71.425576,"Hostage Taking (Kidnapping)"
"7229",2010,"Guaviare","San Jose del Guaviare",2.56426,-72.637985,"Armed Assault"
"7230",2010,"Cauca","Mondomo",2.892423,-76.553158,"Armed Assault"
"7231",2010,"Arauca","Arauquita",7.025909,-71.428275,"Hostage Taking (Kidnapping)"
"7232",2010,"Cauca","Cajibio",2.633187,-76.633476,"Armed Assault"
"7233",2010,"Cauca","Caldono",2.791342,-76.403572,"Armed Assault"
"7234",2010,"Cauca","Jambalo",2.853802,-76.313611,"Armed Assault"
"7235",2010,"Cauca","Caldono",2.794462,-76.399982,"Armed Assault"
